drugbank_id,smiles
DB01602,CCOC(=O)O[C@H](C)OC(=O)[C@@H](C(S1)(C)C)N([C@H]12)C(=O)[C@H]2NC(=O)[C@H]([NH3+])c3ccccc3
DB01602,CCOC(=O)O[C@@H](C)OC(=O)[C@@H](C(S1)(C)C)N([C@H]12)C(=O)[C@H]2NC(=O)[C@H]([NH3+])c3ccccc3
DB01603,S1C(C)(C)[C@H](C([O-])=O)N([C@H]12)C(=O)[C@H]2NC(=O)c3c(OC)cccc3OC
DB01604,CC(C)(C)C(=O)OCOC(=O)[C@@H](C(S1)(C)C)N([C@H]12)C(=O)[C@H]2NC(=O)[C@H](N)c3ccccc3
DB01604,CC(C)(C)C(=O)OCOC(=O)[C@@H](C(S1)(C)C)N([C@H]12)C(=O)[C@H]2NC(=O)[C@H]([NH3+])c3ccccc3
DB01605,C1CCCCCN1/C=[NH+]/[C@H](C2=O)[C@H](N23)SC(C)(C)[C@@H]3C(=O)OCOC(=O)C(C)(C)C
DB01605,C1CCCCCN1/C=[NH+]\[C@H](C2=O)[C@H](N23)SC(C)(C)[C@@H]3C(=O)OCOC(=O)C(C)(C)C
DB01606,C1C(=O)N([C@@H]12)[C@@H](C([O-])=O)[C@@](C)(S2(=O)=O)Cn3ccnn3
DB01607,S1C(C)(C)[C@H](C([O-])=O)N([C@H]12)C(=O)[C@H]2NC(=O)[C@H](C([O-])=O)c3cscc3
DB01608,O[C@@H]1CC[N@H+](CC1)CCCN2c(cc(C#N)cc3)c3Sc(c24)cccc4
DB01608,O[C@@H]1CC[N@@H+](CC1)CCCN2c(cc(C#N)cc3)c3Sc(c24)cccc4
DB01608,OC1CCN(CC1)CCCN2c(cc(C#N)cc3)c3Sc(c24)cccc4
DB01609,[O-]C(=O)c1ccc(cc1)-n2nc(-c3ccccc3O)nc2-c4ccccc4O
DB01609,[O-]C(=O)c1ccc(cc1)-n2nc(-c3ccccc3[O-])nc2-c4ccccc4O
DB01610,CC(C)[C@H](N)C(=O)OC[C@@H](CO)OCn(cn1)c(c12)nc(N)[nH]c2=O
DB01610,CC(C)[C@H](N)C(=O)OC[C@H](CO)OCn(cn1)c(c12)nc(N)[nH]c2=O
DB01610,CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCn(cn1)c(c12)nc(N)[nH]c2=O
DB01610,CC(C)[C@H]([NH3+])C(=O)OC[C@H](CO)OCn(cn1)c(c12)nc(N)[nH]c2=O
DB01611,OCC[N@H+](CC)CCC[C@@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2
DB01611,OCC[N@@H+](CC)CCC[C@@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2
DB01611,OCC[N@H+](CC)CCC[C@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2
DB01611,OCC[N@@H+](CC)CCC[C@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2
DB01611,OCC[N@H+](CC)CCC[C@@H](C)Nc1ccnc(c12)cc(Cl)cc2
DB01611,OCC[N@@H+](CC)CCC[C@@H](C)Nc1ccnc(c12)cc(Cl)cc2
DB01611,OCC[N@H+](CC)CCC[C@H](C)Nc1ccnc(c12)cc(Cl)cc2
DB01611,OCC[N@@H+](CC)CCC[C@H](C)Nc1ccnc(c12)cc(Cl)cc2
DB01611,OCCN(CC)CCC[C@@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2
DB01611,OCCN(CC)CCC[C@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2
DB01611,OCCN(CC)CCC[C@@H](C)Nc1ccnc(c12)cc(Cl)cc2
DB01611,OCCN(CC)CCC[C@H](C)Nc1ccnc(c12)cc(Cl)cc2
DB01612,CCCCCON=O
DB01613,[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@@H](O[N+]([O-])=O)CO[N+]([O-])=O
DB01616,c1ccccc1CCC[NH+](CC)CCCc2ccccc2
DB01618,CCc(c(C)[nH]1)c(c12)C(=O)[C@H](CC2)CN3CCOCC3
DB01618,CCc(c(C)[nH]1)c(c12)C(=O)[C@@H](CC2)CN3CCOCC3
DB01618,CCc(c(C)[nH]1)c(c12)C(=O)[C@H](CC2)C[NH+]3CCOCC3
DB01618,CCc(c(C)[nH]1)c(c12)C(=O)[C@@H](CC2)C[NH+]3CCOCC3
DB01619,c1ccccc1[C@@H](C(=C23)C[N@@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1[C@@H](C(=C23)C[N@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1[C@H](C(=C23)C[N@@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1[C@H](C(=C23)C[N@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1C(=C([C@H]23)C[N@@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1C(=C([C@H]23)C[N@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1C(=C([C@@H]23)C[N@@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1C(=C([C@@H]23)C[N@H+](C)CC2)c4c3cccc4
DB01619,c1ccccc1C(=C([C@H]23)CN(C)CC2)c4c3cccc4
DB01619,c1ccccc1C(=C([C@@H]23)CN(C)CC2)c4c3cccc4
DB01619,c1ccccc1[C@@H](C(=C23)CN(C)CC2)c4c3cccc4
DB01619,c1ccccc1[C@H](C(=C23)CN(C)CC2)c4c3cccc4
DB01620,n1ccccc1[C@H](CC[NH+](C)C)c2ccccc2
DB01620,n1ccccc1[C@@H](CC[NH+](C)C)c2ccccc2
DB01620,n1ccccc1[C@H](CCN(C)C)c2ccccc2
DB01620,n1ccccc1[C@@H](CCN(C)C)c2ccccc2
DB01621,CN(C)S(=O)(=O)c(c1)ccc(c12)Sc3c(cccc3)N2CCC[N@@H+]4CC[C@H](CC4)CCO
DB01621,CN(C)S(=O)(=O)c(c1)ccc(c12)Sc3c(cccc3)N2CCC[N@@H+]4CC[C@@H](CC4)CCO
DB01623,CN(C)S(=O)(=O)c(c1)ccc(c12)Sc3c(cccc3)C\2=C\CCN4CC[NH+](C)CC4
DB01623,CN(C)S(=O)(=O)c(c1)ccc(c12)Sc3c(cccc3)C\2=C\CC[NH+]4CCN(C)CC4
DB01623,CN(C)S(=O)(=O)c(c1)ccc(c12)Sc3c(cccc3)C\2=C\CCN4CCN(C)CC4
DB01624,OCC[NH+]1CCN(CC1)CC/C=C/2c(cc(Cl)cc3)c3Sc(c24)cccc4
DB01624,OCCN1CC[NH+](CC1)CC/C=C/2c(cc(Cl)cc3)c3Sc(c24)cccc4
DB01624,OCCN1CCN(CC1)CC/C=C/2c(cc(Cl)cc3)c3Sc(c24)cccc4
DB01625,c1ccccc1C(C(=O)N)(CC[N+](C)(C(C)C)C(C)C)c2ccccc2
DB01626,C#CCN(C)Cc1ccccc1
DB01626,C#CC[N@H+](C)Cc1ccccc1
DB01626,C#CC[N@@H+](C)Cc1ccccc1
DB01627,CCC[C@@H](C[N@H+]1C)C[C@H]1C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O
DB01627,CCC[C@@H](C[N@@H+]1C)C[C@H]1C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O
DB01627,CCC[C@@H](CN1C)C[C@H]1C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O
DB01628,Cc1ncc(cc1)-c2c(cc(Cl)cn2)-c3ccc(cc3)S(=O)(=O)C
DB01632,[O-]P([O-])(=O)OP([O-])(=O)O[C@H]([C@H](O)[C@@H]1O)O[C@@H]1COP([O-])([O-])=O
DB01632,[O-]P([O-])(=O)OP([O-])(=O)O[C@H]([C@H](O)[C@@H]1O)O[C@@H]1COP([O-])(=O)O
DB01632,[O-]P(=O)(O)OP([O-])(=O)O[C@H]([C@H](O)[C@@H]1O)O[C@@H]1COP([O-])([O-])=O
DB01638,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB01656,C1CC1COc(c2OC(F)F)cc(cc2)C(=O)Nc3c(Cl)cncc3Cl
DB01698,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@H]1C)OC[C@H]2O[C@H]([C@H](O)[C@@H](O)[C@@H]2O)Oc(c(=O)c(c34)c(O)cc(c4)O)c(o3)-c5cc(O)c(O)cc5
DB01698,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@H]1C)OC[C@H]2O[C@H]([C@H](O)[C@@H](O)[C@@H]2O)Oc(c(=O)c(c34)c(O)cc([O-])c4)c(o3)-c5cc(O)c(O)cc5
DB01698,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@H]1C)OC[C@H]2O[C@H]([C@H](O)[C@@H](O)[C@@H]2O)Oc(c(=O)c(c34)c([O-])cc(c4)O)c(o3)-c5cc(O)c(O)cc5
DB01708,O=C1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(=CC3)C[C@@H](O)CC4
DB01718,CCCCCCCCCCCCCCCC[N+](C)(C)C
DB01744,O=C1C[C@H](C2(C)C)CC[C@@]12C
DB01764,CCN(CC)CCS(=O)(=O)[C@H](CC1)[C@@H](N12)C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C/C(C)=C/[C@@H](O)CC(=O)Cc3nc(co3)C2=O
DB01764,CC[NH+](CC)CCS(=O)(=O)[C@H](CC1)[C@@H](N12)C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C/C(C)=C/[C@@H](O)CC(=O)Cc3nc(co3)C2=O
DB01783,OCC(C)(C)[C@@H](O)C(=O)NCCC([O-])=O
DB01839,C[C@@H](O)CO
DB01839,C[C@H](O)CO
DB01914,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O
DB01956,[NH3+]CCS([O-])(=O)=O
DB01987,[O-]P([O-])(=O)OP([O-])(=O)OCCc(c1C)sc[n+]1Cc2cnc(C)nc2N
DB01987,[O-]P(=O)(O)OP([O-])(=O)OCCc(c1C)sc[n+]1Cc2cnc(C)nc2N
DB01987,[O-]P([O-])(=O)OP([O-])(=O)OCCc(c1C)sc[n+]1Cc2c[nH+]c(C)nc2N
DB02266,[O-]C(=O)c1ccccc1Nc2cc(C(F)(F)F)ccc2
DB02300,C1CC1[C@H](O)/C=C/[C@@H](C)[C@H]2CC[C@H]([C@@]23C)/C(CCC3)=C/C=C4/C[C@@H](O)C[C@H](O)C4=C
DB02325,CC(C)O
DB02362,Nc1ccc(C([O-])=O)cc1
DB02513,CC(C)c1c(O)cc(C)cc1
DB02530,[NH3+]CCCC([O-])=O
DB02546,ONC(=O)CCCCCCC(=O)Nc1ccccc1
DB02546,[O-]NC(=O)CCCCCCC(=O)Nc1ccccc1
DB02659,[O-]C(=O)CC[C@@H](C)[C@@H](CC1)[C@@](C)([C@@H](O)C[C@@H]23)[C@@H]1[C@@H]2[C@H](O)C[C@@H]([C@@]34C)C[C@H](O)CC4
DB02701,NC(=O)c1cnccc1
DB02703,CC(C)=CCC/C(C([O-])=O)=C([C@H](C1)OC(=O)C)\[C@H](C[C@H]2O)[C@@]1(C)[C@](C)([C@H]2[C@@]34C)CC[C@H]4[C@H](C)[C@H](O)CC3
DB02703,CC(C)=CCC/C(C([O-])=O)=C([C@H](C1)OC(=O)C)\[C@H](C[C@H]2O)[C@@]1(C)[C@](C)([C@@H]2[C@@]34C)CC[C@H]4[C@H](C)[C@H](O)CC3
DB02703,CC(C)=CCC/C(C(=O)O)=C([C@H](C1)OC(=O)C)\[C@H](C[C@H]2O)[C@@]1(C)[C@](C)([C@H]2[C@@]34C)CC[C@H]4[C@H](C)[C@H](O)CC3
DB02703,CC(C)=CCC/C(C(=O)O)=C([C@H](C1)OC(=O)C)\[C@H](C[C@H]2O)[C@@]1(C)[C@](C)([C@@H]2[C@@]34C)CC[C@H]4[C@H](C)[C@H](O)CC3
DB02772,O[C@H]1[C@H](O)[C@@H](CO)O[C@@]1(CO)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
DB02789,CC(=O)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(=CC3)C[C@@H](O)CC4
DB02893,CSCC[C@@H]([NH3+])C([O-])=O
DB02925,NS(=O)(=O)c1cc(C([O-])=O)cc(N2CCCC2)c1Oc3ccccc3
DB02959,[O-]C(=O)[C@@H]([NH3+])Cc(c[nH]1)c(c12)cc(O)cc2
DB02959,[O-]C(=O)[C@@H](N)Cc(c[nH]1)c(c12)cc(O)cc2
DB03017,CCCCCCCCCCCC([O-])=O
DB03085,OCC([O-])=O
DB03088,[O-]C(=O)[C@@H]1CCC(=O)N1
DB03128,CC(=O)OCC[N+](C)(C)C
DB03147,n1c(=O)[nH]c(=O)c(n2)c1n(c(c23)cc(C)c(C)c3)C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)n(cn5)c(c56)ncnc6N
DB03166,CC([O-])=O
DB03175,CCCO
DB03193,CCCCCCCCCCCCCCCCCC([O-])=O
DB03209,[O-]C(=O)c1nc(=O)[nH]c([O-])n1
DB03247,n1c(=O)[nH]c(=O)c(n2)c1n(c(c23)cc(C)c(C)c3)C[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O
DB03247,n1c(=O)[nH]c(=O)c(n2)c1n(c(c23)cc(C)c(C)c3)C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)O
DB03255,Oc1ccccc1
DB03310,[O-]C(=O)[C@@H]([NH3+])CCC(=O)N[C@H](C(=O)NCC([O-])=O)CSSC[C@@H](C(=O)NCC([O-])=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
DB03310,[O-]C(=O)[C@@H]([NH3+])CCC(=O)N[C@H](C(=O)NCC([O-])=O)CSSC[C@@H](C(=O)NCC([O-])=O)NC(=O)CC[C@H](N)C([O-])=O
DB03312,OC[C@H]1O[C@H](C[C@@H]1O)n2cc(/C=C/Br)c(=O)[nH]c2=O
DB03312,OC[C@H]1O[C@H](C[C@@H]1O)n2cc(/C=C/Br)c([O-])nc2=O
DB03585,CCCCc1c([O-])n(-c2ccccc2)n(c1=O)-c3ccc(O)cc3
DB03585,CCCCc1c([O-])n(-c2ccccc2)n(c1=O)-c3ccc([O-])cc3
DB03615,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@H]([NH3+])C[C@H]([NH3+])[C@H]2O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3N
DB03615,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@H]([NH3+])C[C@H]([NH3+])[C@H]2O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3[NH3+]
DB03615,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@H](N)C[C@H]([NH3+])[C@H]2O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3N
DB03615,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@H]([NH3+])C[C@H](N)[C@H]2O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3N
DB03615,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@H](N)C[C@H]([NH3+])[C@H]2O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3[NH3+]
DB03615,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@H]([NH3+])C[C@H](N)[C@H]2O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3[NH3+]
DB03619,C1C[C@@H](O)C[C@@H](CC2)[C@@]1(C)[C@@H](C[C@@H]3O)[C@@H]2[C@@H]([C@]34C)CC[C@@H]4[C@H](C)CCC([O-])=O
DB03754,OCC(N)(CO)CO
DB03754,OCC([NH3+])(CO)CO
DB03756,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC([O-])=O
DB03766,CCC([O-])=O
DB03793,[O-]C(=O)c1ccccc1
DB03796,CCCCCCCCCCCCCCCC([O-])=O
DB03808,NC(=[NH2+])c1ccc(cc1)OCCCCCCOc2ccc(cc2)C(N)=[NH2+]
DB03843,C=O
DB03904,NC(=O)N
DB03929,[O-]C(=O)[C@H]([NH3+])CO
DB04038,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H](CC1)[C@@](C)(CC[C@@H]23)[C@@H]1C2=CC=C([C@@]34C)C[C@@H](O)CC4
DB04115,COc(cc1)c(OC)c(c12)c[n+]3c(c2)c4c(CC3)cc5c(c4)OCO5
DB04160,[O-]P([O-])(=O)OP([O-])([O-])=O
DB04160,[O-]P([O-])(=O)OP([O-])(=O)O
DB04173,O[C@@H]1[C@@H](O)[C@H](CO)O[C@@]1(O)CO
DB04209,c1cccc(c12)[n+](c(C)cc2N)CCCCCCCCCC[n+](c(C)cc3N)c(c34)cccc4
DB04221,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
DB04224,CCCCCCCC/C=C/CCCCCCCC([O-])=O
DB04272,[O-]C(=O)CC(O)(C([O-])=O)CC([O-])=O
DB04339,[O-]C(=O)[C@@H]([NH3+])CSCC([O-])=O
DB04339,[O-]C(=O)[C@@H](N)CSCC([O-])=O
DB04348,[O-]S(=O)(=O)CCNC(=O)CC[C@@H](C)[C@@H](CC1)[C@@](C)([C@@H](O)C[C@@H]23)[C@@H]1[C@@H]2[C@H](O)C[C@@H]([C@@]34C)C[C@H](O)CC4
DB04398,C[C@@H](O)C([O-])=O
DB04398,C[C@H](O)C([O-])=O
DB04465,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO
DB04465,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO
DB04540,CC(C)CCC[C@@H](C)[C@@H](CC1)[C@@](C)(CC[C@@H]23)[C@@H]1[C@@H]2CC=C([C@@]34C)C[C@@H](O)CC4
DB04564,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O
DB04570,Cn1nnnc1SCC(CO2)=C(C([O-])=O)N([C@H]23)C(=O)[C@@]3(OC)NC(=O)[C@H](C([O-])=O)c4ccc(O)cc4
DB04570,Cn1nnnc1SCC(CO2)=C(C([O-])=O)N([C@H]23)C(=O)[C@@]3(OC)NC(=O)[C@@H](C([O-])=O)c4ccc(O)cc4
DB04571,Cc(c1)oc(c12)c(C)c3c(c2)c(C)cc(o3)=O
DB04572,C1CN1P(=S)(N2CC2)N3CC3
DB04573,O[C@H]1[C@H](O)C[C@H]([C@@]12C)[C@H]3[C@H](CC2)c4c(CC3)cc(O)cc4
DB04574,O=C1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)c4c(CC3)cc(OS([O-])(=O)=O)cc4
DB04575,C#C[C@]1(O)CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)c4c(CC3)cc(cc4)OC5CCCC5
DB04657,O1CCSC(=C1C)C(=O)Nc2ccccc2
DB04703,COc1ccc(cc1O)[C@H](CC2=O)Oc(c23)cc(cc3O)O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O
DB04703,COc1ccc(cc1O)[C@H](CC2=O)Oc(c23)cc(cc3[O-])O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O
DB04711,[O-]C(=O)c1c(I)c(c(I)cc1I)NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C([O-])=O)c2I
DB04743,CS(=O)(=O)[N-]c1c(cc([N+]([O-])=O)cc1)Oc2ccccc2
DB04743,CS(=O)(=O)Nc1c(cc([N+]([O-])=O)cc1)Oc2ccccc2
DB04794,c1ccccc1[C@@H](n2ccnc2)c3ccc(cc3)-c4ccccc4
DB04794,c1ccccc1[C@H](n2ccnc2)c3ccc(cc3)-c4ccccc4
DB04794,c1ccccc1[C@@H](n2cc[nH+]c2)c3ccc(cc3)-c4ccccc4
DB04794,c1ccccc1[C@H](n2cc[nH+]c2)c3ccc(cc3)-c4ccccc4
DB04812,[O-]C(=O)[C@H](C)c(c1)ccc(c12)oc(n2)-c3ccc(Cl)cc3
DB04812,[O-]C(=O)[C@@H](C)c(c1)ccc(c12)oc(n2)-c3ccc(Cl)cc3
DB04813,Clc1cc(Cl)cc(c1[O-])Sc2c([O-])c(Cl)cc(Cl)c2
DB04813,Clc1cc(Cl)cc(c1[O-])Sc2c(O)c(Cl)cc(Cl)c2
DB04813,Clc1cc(Cl)cc(c1O)Sc2c(O)c(Cl)cc(Cl)c2
DB04815,Clc1cc(I)c([O-])c(c12)nccc2
DB04815,Clc1cc(I)c(O)c(c12)nccc2
DB04816,c1ccc(O)c(c12)C(=O)c3c(C2=O)cccc3O
DB04817,[O-]S(=O)(=O)CN(C)c1c(C)n(C)n(c1=O)-c2ccccc2
DB04820,c1ccccc1CNC(=O)CCNNC(=O)c2ccncc2
DB04821,c1ccc(N)c(c12)C[N@H+](C)C[C@@H]2c3ccccc3
DB04821,c1ccc(N)c(c12)C[N@@H+](C)C[C@@H]2c3ccccc3
DB04821,c1ccc(N)c(c12)C[N@@H+](C)C[C@H]2c3ccccc3
DB04821,c1ccc(N)c(c12)C[N@H+](C)C[C@H]2c3ccccc3
DB04821,c1ccc(N)c(c12)CN(C)C[C@@H]2c3ccccc3
DB04821,c1ccc(N)c(c12)CN(C)C[C@H]2c3ccccc3
DB04822,CC[NH+](CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
DB04822,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
DB04824,Oc1ccc(cc1)C(OC2=O)(c(c23)cccc3)c4ccc(O)cc4
DB04824,[O-]c1ccc(cc1)[C@](OC2=O)(c(c23)cccc3)c4ccc(O)cc4
DB04824,[O-]c1ccc(cc1)[C@@](OC2=O)(c(c23)cccc3)c4ccc(O)cc4
DB04825,c1ccccc1C[C@@H](C)[NH2+]CCC(c2ccccc2)c3ccccc3
DB04825,c1ccccc1C[C@H](C)[NH2+]CCC(c2ccccc2)c3ccccc3
DB04826,c1ccccc1N([C@H](CC2)CC[N@@H+]2C)Cc3cccs3
DB04826,c1ccccc1N([C@@H](CC2)CC[N@@H+]2C)Cc3cccs3
DB04827,CCOC(=O)N
DB04832,c1ncccc1C(=C\C[NH+](C)C)/c2ccc(Br)cc2
DB04832,c1ncccc1C(=C\CN(C)C)/c2ccc(Br)cc2
DB04834,C1CCCC[N+]1(CC=C)[C@H]([C@@H]2OC(=O)CC)C[C@H]([C@@]23C)[C@H]4[C@H](CC3)[C@]5(C)[C@@H](CC4)C[C@H](OC(=O)C)[C@H](C5)[NH+]6CCCCC6
DB04834,C1CCCC[N+]1(CC=C)[C@H]([C@@H]2OC(=O)CC)C[C@H]([C@@]23C)[C@H]4[C@H](CC3)[C@]5(C)[C@@H](CC4)C[C@H](OC(=O)C)[C@H](C5)N6CCCCC6
DB04835,CC(C)c1nnc(C)n1[C@H](C[C@H]23)C[C@@H](CC2)[N@H+]3CC[C@H](NC(=O)C(CC4)CCC4(F)F)c5ccccc5
DB04835,CC(C)c1nnc(C)n1[C@H](C[C@H]23)C[C@@H](CC2)[N@@H+]3CC[C@H](NC(=O)C(CC4)CCC4(F)F)c5ccccc5
DB04835,CC(C)c1nnc(C)n1[C@H](C[C@H]23)C[C@@H](CC2)N3CC[C@H](NC(=O)C(CC4)CCC4(F)F)c5ccccc5
DB04837,c1ccccc1[C@](O)(CC[NH+](C)C)c2ccccc2Cl
DB04837,c1ccccc1[C@@](O)(CC[NH+](C)C)c2ccccc2Cl
DB04837,c1ccccc1[C@](O)(CCN(C)C)c2ccccc2Cl
DB04837,c1ccccc1[C@@](O)(CCN(C)C)c2ccccc2Cl
DB04838,C[C@H](C1)C[C@H](CC1(C)C)OC(=O)[C@H](O)c2ccccc2
DB04838,C[C@@H](C1)C[C@H](CC1(C)C)OC(=O)[C@H](O)c2ccccc2
DB04838,C[C@H](C1)C[C@@H](CC1(C)C)OC(=O)[C@H](O)c2ccccc2
DB04838,C[C@@H](C1)C[C@@H](CC1(C)C)OC(=O)[C@H](O)c2ccccc2
DB04838,C[C@H](C1)C[C@H](CC1(C)C)OC(=O)[C@@H](O)c2ccccc2
DB04838,C[C@@H](C1)C[C@H](CC1(C)C)OC(=O)[C@@H](O)c2ccccc2
DB04838,C[C@H](C1)C[C@@H](CC1(C)C)OC(=O)[C@@H](O)c2ccccc2
DB04838,C[C@@H](C1)C[C@@H](CC1(C)C)OC(=O)[C@@H](O)c2ccccc2
DB04839,C[C@]12[C@@H]3[C@@H](C3)C(=O)C=C1C(Cl)=C[C@H]4[C@H]5[C@](C)(CC[C@H]24)[C@](CC5)(C(=O)C)OC(=O)C
DB04840,NC(=[NH2+])N(CC1)Cc(c12)cccc2
DB04841,c1cc(F)ccc1C(c(cc2)ccc2F)N3CC[NH+](CC3)C/C=C/c4ccccc4
DB04841,c1cc(F)ccc1C(c(cc2)ccc2F)[NH+]3CCN(CC3)C/C=C/c4ccccc4
DB04841,c1cc(F)ccc1C(c(cc2)ccc2F)N3CCN(CC3)C/C=C/c4ccccc4
DB04842,c1cc(F)ccc1C(c(cc2)ccc2F)CCC[N@H+](CC3)CC[C@]34N(CNC4=O)c5ccccc5
DB04842,c1cc(F)ccc1C(c(cc2)ccc2F)CCC[N@H+](CC3)CC[C@@]34N(CNC4=O)c5ccccc5
DB04842,c1cc(F)ccc1C(c(cc2)ccc2F)CCCN(CC3)CCC34N(CNC4=O)c5ccccc5
DB04843,C[N+]1(C)CCC[C@H](C1)OC(=O)C(O)(c2ccccc2)c3ccccc3
DB04843,C[N+]1(C)CCC[C@@H](C1)OC(=O)C(O)(c2ccccc2)c3ccccc3
DB04844,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@@H]2CC(=O)[C@@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@@H+]3[C@@H]2CC(=O)[C@@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@H]2CC(=O)[C@@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@@H+]3[C@H]2CC(=O)[C@@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@@H]2CC(=O)[C@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@@H+]3[C@@H]2CC(=O)[C@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@H]2CC(=O)[C@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CC[N@@H+]3[C@H]2CC(=O)[C@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CCN3[C@@H]2CC(=O)[C@@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CCN3[C@H]2CC(=O)[C@@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CCN3[C@@H]2CC(=O)[C@H](C3)CC(C)C
DB04844,COc(c1)c(OC)cc(c12)CCN3[C@H]2CC(=O)[C@H](C3)CC(C)C
